OTU,percentage_identity,isolate
Streptococcus_30012,95.631,Streptococcus n.sp. 27098_8_98
Streptococcus_30012,95.631,Streptococcus n.sp. 27098_8_99
Streptococcus_30012,98.544,Streptococcus salivarius 20925_1_11
Streptococcus_30012,98.544,Streptococcus salivarius 20925_1_13
Streptococcus_30012,98.544,Streptococcus salivarius 27098_8_110
Streptococcus_30012,98.544,Streptococcus salivarius 27098_8_117
Streptococcus_30012,98.544,Streptococcus salivarius 27098_8_119
Streptococcus_30012,98.544,Streptococcus salivarius 27098_8_152
Streptococcus_30012,98.544,Streptococcus salivarius 27098_8_153
Streptococcus_30012,98.544,Streptococcus n.sp. 27098_8_74
Streptococcus_30012,95.146,Streptococcus n.sp. 20925_1_22
Streptococcus_30012,95.146,Streptococcus n.sp. 27098_8_134
Streptococcus_30012,95.146,Streptococcus sanguinis 27098_8_181
Streptococcus_30012,95.146,Streptococcus n.sp. 27098_8_82
Streptococcus_30030,95.146,Streptococcus gordonii 27098_8_101
Streptococcus_30030,95.146,Streptococcus n.sp. 27098_8_75
Streptococcus_30030,96.602,Streptococcus salivarius 20925_1_11
Streptococcus_30030,96.602,Streptococcus salivarius 20925_1_13
Streptococcus_30030,96.602,Streptococcus salivarius 27098_8_110
Streptococcus_30030,96.602,Streptococcus salivarius 27098_8_117
Streptococcus_30030,96.602,Streptococcus salivarius 27098_8_119
Streptococcus_30030,96.602,Streptococcus salivarius 27098_8_152
Streptococcus_30030,96.602,Streptococcus salivarius 27098_8_153
Streptococcus_30030,96.602,Streptococcus n.sp. 27098_8_74
Streptococcus_30170,95.631,Streptococcus constellatus 20925_1_21
Streptococcus_30170,96.602,Streptococcus n.sp. 27098_8_113
Streptococcus_30170,96.602,Streptococcus n.sp. 27098_8_73
Streptococcus_30170,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_30170,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_30170,96.602,Streptococcus parasanguinis 20925_1_10
Streptococcus_30170,96.602,Streptococcus n.sp. 20925_1_77
Streptococcus_30170,96.602,Streptococcus n.sp. 27098_8_12
Streptococcus_30170,96.602,Streptococcus parasanguinis 20925_1_143
Streptococcus_30170,96.602,Streptococcus n.sp. 27098_8_148
Streptococcus_30170,96.602,Streptococcus parasanguinis 27098_8_150
Streptococcus_30170,96.602,Streptococcus n.sp. 27098_8_177
Streptococcus_30170,96.602,Streptococcus n.sp. 27098_8_186
Streptococcus_30170,96.602,Streptococcus parasanguinis 27098_8_46
Streptococcus_30170,96.602,Streptococcus parasanguinis 27098_8_54
Streptococcus_30170,96.602,Streptococcus n.sp. 27098_8_66
Streptococcus_30170,96.602,Streptococcus n.sp. 27098_8_98
Streptococcus_30170,96.602,Streptococcus n.sp. 27098_8_99
Streptococcus_30170,95.146,Streptococcus anginosus 27098_8_173
Streptococcus_30170,99.515,Streptococcus salivarius 20925_1_11
Streptococcus_30170,99.515,Streptococcus salivarius 20925_1_13
Streptococcus_30170,99.515,Streptococcus salivarius 27098_8_110
Streptococcus_30170,99.515,Streptococcus salivarius 27098_8_117
Streptococcus_30170,99.515,Streptococcus salivarius 27098_8_119
Streptococcus_30170,99.515,Streptococcus salivarius 27098_8_152
Streptococcus_30170,99.515,Streptococcus salivarius 27098_8_153
Streptococcus_30170,99.515,Streptococcus n.sp. 27098_8_74
Streptococcus_30170,96.117,Streptococcus n.sp. 20925_1_22
Streptococcus_30170,96.117,Streptococcus n.sp. 27098_8_134
Streptococcus_30170,96.117,Streptococcus sanguinis 27098_8_181
Streptococcus_30170,96.117,Streptococcus n.sp. 27098_8_82
Streptococcus_30171,95.146,Streptococcus constellatus 20925_1_21
Streptococcus_30171,96.117,Streptococcus n.sp. 27098_8_113
Streptococcus_30171,96.117,Streptococcus n.sp. 27098_8_73
Streptococcus_30171,96.602,Streptococcus gordonii 27098_8_101
Streptococcus_30171,96.602,Streptococcus n.sp. 27098_8_75
Streptococcus_30171,96.117,Streptococcus parasanguinis 20925_1_10
Streptococcus_30171,96.117,Streptococcus n.sp. 20925_1_77
Streptococcus_30171,96.117,Streptococcus n.sp. 27098_8_12
Streptococcus_30171,96.117,Streptococcus parasanguinis 20925_1_143
Streptococcus_30171,96.117,Streptococcus n.sp. 27098_8_148
Streptococcus_30171,96.117,Streptococcus parasanguinis 27098_8_150
Streptococcus_30171,96.117,Streptococcus n.sp. 27098_8_177
Streptococcus_30171,96.117,Streptococcus n.sp. 27098_8_186
Streptococcus_30171,96.117,Streptococcus parasanguinis 27098_8_46
Streptococcus_30171,96.117,Streptococcus parasanguinis 27098_8_54
Streptococcus_30171,96.117,Streptococcus n.sp. 27098_8_66
Streptococcus_30171,96.117,Streptococcus n.sp. 27098_8_98
Streptococcus_30171,96.117,Streptococcus n.sp. 27098_8_99
Streptococcus_30171,99.029,Streptococcus salivarius 20925_1_11
Streptococcus_30171,99.029,Streptococcus salivarius 20925_1_13
Streptococcus_30171,99.029,Streptococcus salivarius 27098_8_110
Streptococcus_30171,99.029,Streptococcus salivarius 27098_8_117
Streptococcus_30171,99.029,Streptococcus salivarius 27098_8_119
Streptococcus_30171,99.029,Streptococcus salivarius 27098_8_152
Streptococcus_30171,99.029,Streptococcus salivarius 27098_8_153
Streptococcus_30171,99.029,Streptococcus n.sp. 27098_8_74
Streptococcus_30171,95.631,Streptococcus n.sp. 20925_1_22
Streptococcus_30171,95.631,Streptococcus n.sp. 27098_8_134
Streptococcus_30171,95.631,Streptococcus sanguinis 27098_8_181
Streptococcus_30171,95.631,Streptococcus n.sp. 27098_8_82
Streptococcus_30177,95.631,Streptococcus constellatus 20925_1_21
Streptococcus_30177,96.602,Streptococcus n.sp. 27098_8_113
Streptococcus_30177,96.602,Streptococcus n.sp. 27098_8_73
Streptococcus_30177,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_30177,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_30177,96.602,Streptococcus parasanguinis 20925_1_10
Streptococcus_30177,96.602,Streptococcus n.sp. 20925_1_77
Streptococcus_30177,96.602,Streptococcus n.sp. 27098_8_12
Streptococcus_30177,96.602,Streptococcus parasanguinis 20925_1_143
Streptococcus_30177,96.602,Streptococcus n.sp. 27098_8_148
Streptococcus_30177,96.602,Streptococcus parasanguinis 27098_8_150
Streptococcus_30177,96.602,Streptococcus n.sp. 27098_8_177
Streptococcus_30177,96.602,Streptococcus n.sp. 27098_8_186
Streptococcus_30177,96.602,Streptococcus parasanguinis 27098_8_46
Streptococcus_30177,96.602,Streptococcus parasanguinis 27098_8_54
Streptococcus_30177,96.602,Streptococcus n.sp. 27098_8_66
Streptococcus_30177,96.602,Streptococcus n.sp. 27098_8_98
Streptococcus_30177,96.602,Streptococcus n.sp. 27098_8_99
Streptococcus_30177,95.146,Streptococcus anginosus 27098_8_173
Streptococcus_30177,99.515,Streptococcus salivarius 20925_1_11
Streptococcus_30177,99.515,Streptococcus salivarius 20925_1_13
Streptococcus_30177,99.515,Streptococcus salivarius 27098_8_110
Streptococcus_30177,99.515,Streptococcus salivarius 27098_8_117
Streptococcus_30177,99.515,Streptococcus salivarius 27098_8_119
Streptococcus_30177,99.515,Streptococcus salivarius 27098_8_152
Streptococcus_30177,99.515,Streptococcus salivarius 27098_8_153
Streptococcus_30177,99.515,Streptococcus n.sp. 27098_8_74
Streptococcus_30177,96.117,Streptococcus n.sp. 20925_1_22
Streptococcus_30177,96.117,Streptococcus n.sp. 27098_8_134
Streptococcus_30177,96.117,Streptococcus sanguinis 27098_8_181
Streptococcus_30177,96.117,Streptococcus n.sp. 27098_8_82
Streptococcus_30180,95.631,Streptococcus constellatus 20925_1_21
Streptococcus_30180,96.602,Streptococcus n.sp. 27098_8_113
Streptococcus_30180,96.602,Streptococcus n.sp. 27098_8_73
Streptococcus_30180,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_30180,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_30180,96.602,Streptococcus parasanguinis 20925_1_10
Streptococcus_30180,96.602,Streptococcus n.sp. 20925_1_77
Streptococcus_30180,96.602,Streptococcus n.sp. 27098_8_12
Streptococcus_30180,96.602,Streptococcus parasanguinis 20925_1_143
Streptococcus_30180,96.602,Streptococcus n.sp. 27098_8_148
Streptococcus_30180,96.602,Streptococcus parasanguinis 27098_8_150
Streptococcus_30180,96.602,Streptococcus n.sp. 27098_8_177
Streptococcus_30180,96.602,Streptococcus n.sp. 27098_8_186
Streptococcus_30180,96.602,Streptococcus parasanguinis 27098_8_46
Streptococcus_30180,96.602,Streptococcus parasanguinis 27098_8_54
Streptococcus_30180,96.602,Streptococcus n.sp. 27098_8_66
Streptococcus_30180,96.602,Streptococcus n.sp. 27098_8_98
Streptococcus_30180,96.602,Streptococcus n.sp. 27098_8_99
Streptococcus_30180,95.146,Streptococcus anginosus 27098_8_173
Streptococcus_30180,99.515,Streptococcus salivarius 20925_1_11
Streptococcus_30180,99.515,Streptococcus salivarius 20925_1_13
Streptococcus_30180,99.515,Streptococcus salivarius 27098_8_110
Streptococcus_30180,99.515,Streptococcus salivarius 27098_8_117
Streptococcus_30180,99.515,Streptococcus salivarius 27098_8_119
Streptococcus_30180,99.515,Streptococcus salivarius 27098_8_152
Streptococcus_30180,99.515,Streptococcus salivarius 27098_8_153
Streptococcus_30180,99.515,Streptococcus n.sp. 27098_8_74
Streptococcus_30180,96.117,Streptococcus n.sp. 20925_1_22
Streptococcus_30180,96.117,Streptococcus n.sp. 27098_8_134
Streptococcus_30180,96.117,Streptococcus sanguinis 27098_8_181
Streptococcus_30180,96.117,Streptococcus n.sp. 27098_8_82
Streptococcus_30181,95.631,Streptococcus constellatus 20925_1_21
Streptococcus_30181,96.602,Streptococcus n.sp. 27098_8_113
Streptococcus_30181,96.602,Streptococcus n.sp. 27098_8_73
Streptococcus_30181,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_30181,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_30181,96.602,Streptococcus parasanguinis 20925_1_10
Streptococcus_30181,96.602,Streptococcus n.sp. 20925_1_77
Streptococcus_30181,96.602,Streptococcus n.sp. 27098_8_12
Streptococcus_30181,96.602,Streptococcus parasanguinis 20925_1_143
Streptococcus_30181,96.602,Streptococcus n.sp. 27098_8_148
Streptococcus_30181,96.602,Streptococcus parasanguinis 27098_8_150
Streptococcus_30181,96.602,Streptococcus n.sp. 27098_8_177
Streptococcus_30181,96.602,Streptococcus n.sp. 27098_8_186
Streptococcus_30181,96.602,Streptococcus parasanguinis 27098_8_46
Streptococcus_30181,96.602,Streptococcus parasanguinis 27098_8_54
Streptococcus_30181,96.602,Streptococcus n.sp. 27098_8_66
Streptococcus_30181,96.602,Streptococcus n.sp. 27098_8_98
Streptococcus_30181,96.602,Streptococcus n.sp. 27098_8_99
Streptococcus_30181,95.146,Streptococcus anginosus 27098_8_173
Streptococcus_30181,99.515,Streptococcus salivarius 20925_1_11
Streptococcus_30181,99.515,Streptococcus salivarius 20925_1_13
Streptococcus_30181,99.515,Streptococcus salivarius 27098_8_110
Streptococcus_30181,99.515,Streptococcus salivarius 27098_8_117
Streptococcus_30181,99.515,Streptococcus salivarius 27098_8_119
Streptococcus_30181,99.515,Streptococcus salivarius 27098_8_152
Streptococcus_30181,99.515,Streptococcus salivarius 27098_8_153
Streptococcus_30181,99.515,Streptococcus n.sp. 27098_8_74
Streptococcus_30181,96.117,Streptococcus n.sp. 20925_1_22
Streptococcus_30181,96.117,Streptococcus n.sp. 27098_8_134
Streptococcus_30181,96.117,Streptococcus sanguinis 27098_8_181
Streptococcus_30181,96.117,Streptococcus n.sp. 27098_8_82
Streptococcus_30182,95.631,Streptococcus constellatus 20925_1_21
Streptococcus_30182,96.602,Streptococcus n.sp. 27098_8_113
Streptococcus_30182,96.602,Streptococcus n.sp. 27098_8_73
Streptococcus_30182,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_30182,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_30182,96.602,Streptococcus parasanguinis 20925_1_10
Streptococcus_30182,96.602,Streptococcus n.sp. 20925_1_77
Streptococcus_30182,96.602,Streptococcus n.sp. 27098_8_12
Streptococcus_30182,96.602,Streptococcus parasanguinis 20925_1_143
Streptococcus_30182,96.602,Streptococcus n.sp. 27098_8_148
Streptococcus_30182,96.602,Streptococcus parasanguinis 27098_8_150
Streptococcus_30182,96.602,Streptococcus n.sp. 27098_8_177
Streptococcus_30182,96.602,Streptococcus n.sp. 27098_8_186
Streptococcus_30182,96.602,Streptococcus parasanguinis 27098_8_46
Streptococcus_30182,96.602,Streptococcus parasanguinis 27098_8_54
Streptococcus_30182,96.602,Streptococcus n.sp. 27098_8_66
Streptococcus_30182,96.602,Streptococcus n.sp. 27098_8_98
Streptococcus_30182,96.602,Streptococcus n.sp. 27098_8_99
Streptococcus_30182,95.146,Streptococcus anginosus 27098_8_173
Streptococcus_30182,99.515,Streptococcus salivarius 20925_1_11
Streptococcus_30182,99.515,Streptococcus salivarius 20925_1_13
Streptococcus_30182,99.515,Streptococcus salivarius 27098_8_110
Streptococcus_30182,99.515,Streptococcus salivarius 27098_8_117
Streptococcus_30182,99.515,Streptococcus salivarius 27098_8_119
Streptococcus_30182,99.515,Streptococcus salivarius 27098_8_152
Streptococcus_30182,99.515,Streptococcus salivarius 27098_8_153
Streptococcus_30182,99.515,Streptococcus n.sp. 27098_8_74
Streptococcus_30182,96.117,Streptococcus n.sp. 20925_1_22
Streptococcus_30182,96.117,Streptococcus n.sp. 27098_8_134
Streptococcus_30182,96.117,Streptococcus sanguinis 27098_8_181
Streptococcus_30182,96.117,Streptococcus n.sp. 27098_8_82
Streptococcus_30184,95.631,Streptococcus constellatus 20925_1_21
Streptococcus_30184,96.602,Streptococcus n.sp. 27098_8_113
Streptococcus_30184,96.602,Streptococcus n.sp. 27098_8_73
Streptococcus_30184,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_30184,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_30184,96.602,Streptococcus parasanguinis 20925_1_10
Streptococcus_30184,96.602,Streptococcus n.sp. 20925_1_77
Streptococcus_30184,96.602,Streptococcus n.sp. 27098_8_12
Streptococcus_30184,96.602,Streptococcus parasanguinis 20925_1_143
Streptococcus_30184,96.602,Streptococcus n.sp. 27098_8_148
Streptococcus_30184,96.602,Streptococcus parasanguinis 27098_8_150
Streptococcus_30184,96.602,Streptococcus n.sp. 27098_8_177
Streptococcus_30184,96.602,Streptococcus n.sp. 27098_8_186
Streptococcus_30184,96.602,Streptococcus parasanguinis 27098_8_46
Streptococcus_30184,96.602,Streptococcus parasanguinis 27098_8_54
Streptococcus_30184,96.602,Streptococcus n.sp. 27098_8_66
Streptococcus_30184,96.602,Streptococcus n.sp. 27098_8_98
Streptococcus_30184,96.602,Streptococcus n.sp. 27098_8_99
Streptococcus_30184,95.146,Streptococcus anginosus 27098_8_173
Streptococcus_30184,99.515,Streptococcus salivarius 20925_1_11
Streptococcus_30184,99.515,Streptococcus salivarius 20925_1_13
Streptococcus_30184,99.515,Streptococcus salivarius 27098_8_110
Streptococcus_30184,99.515,Streptococcus salivarius 27098_8_117
Streptococcus_30184,99.515,Streptococcus salivarius 27098_8_119
Streptococcus_30184,99.515,Streptococcus salivarius 27098_8_152
Streptococcus_30184,99.515,Streptococcus salivarius 27098_8_153
Streptococcus_30184,99.515,Streptococcus n.sp. 27098_8_74
Streptococcus_30184,96.117,Streptococcus n.sp. 20925_1_22
Streptococcus_30184,96.117,Streptococcus n.sp. 27098_8_134
Streptococcus_30184,96.117,Streptococcus sanguinis 27098_8_181
Streptococcus_30184,96.117,Streptococcus n.sp. 27098_8_82
Streptococcus_30198,95.631,Streptococcus constellatus 20925_1_21
Streptococcus_30198,96.602,Streptococcus n.sp. 27098_8_113
Streptococcus_30198,96.602,Streptococcus n.sp. 27098_8_73
Streptococcus_30198,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_30198,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_30198,96.602,Streptococcus parasanguinis 20925_1_10
Streptococcus_30198,96.602,Streptococcus n.sp. 20925_1_77
Streptococcus_30198,96.602,Streptococcus n.sp. 27098_8_12
Streptococcus_30198,96.602,Streptococcus parasanguinis 20925_1_143
Streptococcus_30198,96.602,Streptococcus n.sp. 27098_8_148
Streptococcus_30198,96.602,Streptococcus parasanguinis 27098_8_150
Streptococcus_30198,96.602,Streptococcus n.sp. 27098_8_177
Streptococcus_30198,96.602,Streptococcus n.sp. 27098_8_186
Streptococcus_30198,96.602,Streptococcus parasanguinis 27098_8_46
Streptococcus_30198,96.602,Streptococcus parasanguinis 27098_8_54
Streptococcus_30198,96.602,Streptococcus n.sp. 27098_8_66
Streptococcus_30198,96.602,Streptococcus n.sp. 27098_8_98
Streptococcus_30198,96.602,Streptococcus n.sp. 27098_8_99
Streptococcus_30198,95.146,Streptococcus anginosus 27098_8_173
Streptococcus_30198,99.515,Streptococcus salivarius 20925_1_11
Streptococcus_30198,99.515,Streptococcus salivarius 20925_1_13
Streptococcus_30198,99.515,Streptococcus salivarius 27098_8_110
Streptococcus_30198,99.515,Streptococcus salivarius 27098_8_117
Streptococcus_30198,99.515,Streptococcus salivarius 27098_8_119
Streptococcus_30198,99.515,Streptococcus salivarius 27098_8_152
Streptococcus_30198,99.515,Streptococcus salivarius 27098_8_153
Streptococcus_30198,99.515,Streptococcus n.sp. 27098_8_74
Streptococcus_30198,96.117,Streptococcus n.sp. 20925_1_22
Streptococcus_30198,96.117,Streptococcus n.sp. 27098_8_134
Streptococcus_30198,96.117,Streptococcus sanguinis 27098_8_181
Streptococcus_30198,96.117,Streptococcus n.sp. 27098_8_82
Streptococcus_30247,95.631,Streptococcus constellatus 20925_1_21
Streptococcus_30247,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_30247,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_30247,95.146,Streptococcus anginosus 27098_8_173
Streptococcus_30247,99.515,Streptococcus salivarius 20925_1_11
Streptococcus_30247,99.515,Streptococcus salivarius 20925_1_13
Streptococcus_30247,99.515,Streptococcus salivarius 27098_8_110
Streptococcus_30247,99.515,Streptococcus salivarius 27098_8_117
Streptococcus_30247,99.515,Streptococcus salivarius 27098_8_119
Streptococcus_30247,99.515,Streptococcus salivarius 27098_8_152
Streptococcus_30247,99.515,Streptococcus salivarius 27098_8_153
Streptococcus_30247,99.515,Streptococcus n.sp. 27098_8_74
Streptococcus_30253,96.117,Streptococcus constellatus 20925_1_21
Streptococcus_30253,96.602,Streptococcus n.sp. 27098_8_113
Streptococcus_30253,96.602,Streptococcus n.sp. 27098_8_73
Streptococcus_30253,97.087,Streptococcus gordonii 27098_8_101
Streptococcus_30253,97.087,Streptococcus n.sp. 27098_8_75
Streptococcus_30253,96.602,Streptococcus parasanguinis 20925_1_10
Streptococcus_30253,96.602,Streptococcus n.sp. 20925_1_77
Streptococcus_30253,96.602,Streptococcus n.sp. 27098_8_12
Streptococcus_30253,96.602,Streptococcus parasanguinis 20925_1_143
Streptococcus_30253,96.602,Streptococcus n.sp. 27098_8_148
Streptococcus_30253,96.602,Streptococcus parasanguinis 27098_8_150
Streptococcus_30253,96.602,Streptococcus n.sp. 27098_8_177
Streptococcus_30253,96.602,Streptococcus n.sp. 27098_8_186
Streptococcus_30253,96.602,Streptococcus parasanguinis 27098_8_46
Streptococcus_30253,96.602,Streptococcus parasanguinis 27098_8_54
Streptococcus_30253,96.602,Streptococcus n.sp. 27098_8_66
Streptococcus_30253,96.602,Streptococcus n.sp. 27098_8_98
Streptococcus_30253,96.602,Streptococcus n.sp. 27098_8_99
Streptococcus_30253,95.631,Streptococcus anginosus 27098_8_173
Streptococcus_30253,99.515,Streptococcus salivarius 20925_1_11
Streptococcus_30253,99.515,Streptococcus salivarius 20925_1_13
Streptococcus_30253,99.515,Streptococcus salivarius 27098_8_110
Streptococcus_30253,99.515,Streptococcus salivarius 27098_8_117
Streptococcus_30253,99.515,Streptococcus salivarius 27098_8_119
Streptococcus_30253,99.515,Streptococcus salivarius 27098_8_152
Streptococcus_30253,99.515,Streptococcus salivarius 27098_8_153
Streptococcus_30253,99.515,Streptococcus n.sp. 27098_8_74
Streptococcus_30253,97.087,Streptococcus n.sp. 20925_1_22
Streptococcus_30253,97.087,Streptococcus n.sp. 27098_8_134
